log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f555w,a2d7,cont#50180",Z,eps,"wfpc2,2,f814w,a2d7,cont#50180"
1.24,0.425,1.8,5.219045,3.61115,4.954692,4.396916,0.02034842,6.5475,1.6756943294110345,3.42769128277469,3.541864968905529e-06,6.223146143277295e-11,0.0,EB,18.364550118442917 VEGAMAG,0.005,0.1,19.552373448234462 VEGAMAG
1.24,0.475,1.8,5.221972,3.76332,4.950302,4.415505,0.03244918,6.563882,1.7166616295727766,3.7489349086940713,3.488004206372517e-06,1.4737268633932602e-10,0.0,EB,18.282567197665298 VEGAMAG,0.005,0.1,19.504481669020123 VEGAMAG
1.24,0.525,1.8,5.223486,3.906532,4.944702,4.431118,0.0420127,6.574222,1.76478051474458,4.114214211398221,3.4292804215237187e-06,3.2144524069581953e-10,0.0,EB,18.17227842484853 VEGAMAG,0.005,0.1,19.442245294245154 VEGAMAG
1.24,0.575,1.8,5.224283,4.0405,4.940343,4.444337,0.04682684,6.581306,1.7996957870160712,4.51682432845594,3.384456994575008e-06,6.516554023574142e-10,0.0,EB,18.08138528044454 VEGAMAG,0.005,0.1,19.40776912513751 VEGAMAG
1.24,0.625,1.8,5.22528,4.166589,4.936224,4.455141,0.05288275,6.58865,1.8400431179364185,4.969004613856408,3.339688799053396e-06,1.2402721733163963e-09,0.0,EB,17.98263133348398 VEGAMAG,0.005,0.1,19.358418211203652 VEGAMAG
1.24,0.675,1.8,5.226178,4.286146,4.932459,4.463478,0.05708149,6.594432,1.8782595254122092,5.487497052783169,3.29889885362926e-06,2.236309970060058e-09,0.0,EB,17.890332883740072 VEGAMAG,0.005,0.1,19.319450352249234 VEGAMAG
1.24,0.725,1.8,5.226964,4.402183,4.927128,4.468277,0.06137661,6.600266,1.9234353788011909,6.134695343478079,3.253149335613169e-06,3.8510929421685665e-09,0.0,EB,17.76949976304369 VEGAMAG,0.005,0.1,19.27968992233627 VEGAMAG
1.24,0.775,1.8,5.226948,4.517174,4.926932,4.468136,0.06272792,6.600058,1.918241577487595,7.007616071801682,3.256521876487415e-06,6.345648326637414e-09,0.0,EB,17.772727343077207 VEGAMAG,0.005,0.1,19.286003138068416 VEGAMAG
1.24,0.825,1.8,5.227454,4.627518,4.923671,4.462869,0.06495304,6.604017,1.94929469113628,8.152199515962607,3.227787980116572e-06,9.802774220638951e-09,0.0,EB,17.694273624685753 VEGAMAG,0.005,0.1,19.257769855742872 VEGAMAG
1.24,0.875,1.8,5.227949,4.738524,4.922223,4.447125,0.06638268,6.607142,1.965068527260141,9.96008626741479,3.211781557541181e-06,1.3774378100448164e-08,0.0,EB,17.65756685836776 VEGAMAG,0.005,0.1,19.241704552012404 VEGAMAG
1.24,0.925,1.8,5.227842,4.851679,4.921119,4.41478,0.06819674,6.605944,1.9733367320598612,13.168248088177595,3.2077240478848177e-06,1.61238221824839e-08,0.0,EB,17.63353981798548 VEGAMAG,0.005,0.1,19.234391636412433 VEGAMAG
1.24,0.375,1.9,5.217905,3.444769,4.957113,4.375711,0.01285083,6.538983,1.6558332530295825,3.120469197724757,3.5687571853413586e-06,4.888706898493131e-10,0.0,EB,18.405330766909277 VEGAMAG,0.005,0.1,19.57421907023918 VEGAMAG
1.24,0.425,1.9,5.220949,3.610776,4.951513,4.396821,0.02950222,6.557814,1.7052242495196006,3.427714171248577,3.503313478694796e-06,6.205546010455538e-11,0.0,EB,18.304473522093375 VEGAMAG,0.005,0.1,19.51951368673162 VEGAMAG
1.24,0.475,1.9,5.223181,3.763034,4.945434,4.415433,0.03978964,6.573857,1.7567647151665988,3.748938361592316,3.4375498115930887e-06,1.470652278034825e-10,0.0,EB,18.18948136555994 VEGAMAG,0.005,0.1,19.452648136740894 VEGAMAG
1.24,0.525,1.9,5.224613,3.906293,4.939891,4.431058,0.04839912,6.58378,1.8108067303566515,4.114236947448994,3.372430434982231e-06,3.2089725345153487e-10,0.0,EB,18.062869844990686 VEGAMAG,0.005,0.1,19.39465749283923 VEGAMAG
1.24,0.575,1.9,5.225433,4.040324,4.935369,4.444292,0.05419998,6.588129,1.8438831686287456,4.516844089206662,3.334970525723256e-06,6.508591279879806e-10,0.0,EB,17.967311782155615 VEGAMAG,0.005,0.1,19.35485727805628 VEGAMAG
1.24,0.625,1.9,5.226691,4.16646,4.930905,4.455108,0.05896071,6.596724,1.886811871111524,4.969020632060556,3.288682898929136e-06,1.2391760184223407e-09,0.0,EB,17.860786904649743 VEGAMAG,0.005,0.1,19.312373785364933 VEGAMAG
1.24,0.675,1.9,5.227266,4.286035,4.9264,4.463449,0.06378431,6.600943,1.924677192779168,5.487529904996677,3.254153238004613e-06,2.234626784674738e-09,0.0,EB,17.758252240505872 VEGAMAG,0.005,0.1,19.27994137908336 VEGAMAG
1.24,0.725,1.9,5.227511,4.402114,4.923088,4.468256,0.06554268,6.605058,1.959004799482728,6.134802699418586,3.218985348797244e-06,3.8492578134222195e-09,0.0,EB,17.675828778833186 VEGAMAG,0.005,0.1,19.24763341946992 VEGAMAG
1.24,0.775,1.9,5.227833,4.51709,4.921982,4.468111,0.06726055,6.606517,1.9713248656776097,7.007737090088919,3.208809982121505e-06,6.341996528999514e-09,0.0,EB,17.64739152500534 VEGAMAG,0.005,0.1,19.235040969702773 VEGAMAG
1.24,0.825,1.9,5.228345,4.627448,4.918836,4.462843,0.07004978,6.609642,2.002195126809412,8.15254303493541,3.183200541375705e-06,9.797448741387031e-09,0.0,EB,17.570959779861365 VEGAMAG,0.005,0.1,19.209304533594562 VEGAMAG
1.24,0.875,1.9,5.228435,4.738458,4.916984,4.44711,0.07099306,6.612247,2.0169558877985976,9.960024345952627,3.169166087526021e-06,1.3768670281394122e-08,0.0,EB,17.52978857409357 VEGAMAG,0.005,0.1,19.19813744863243 VEGAMAG
1.24,0.925,1.9,5.228559,4.851626,4.916689,4.41476,0.07146396,6.611309,2.0143735025054066,13.168672589184188,3.172575747647281e-06,1.6116361488102368e-08,0.0,EB,17.52867335026563 VEGAMAG,0.005,0.1,19.201768755908848 VEGAMAG
1.24,0.375,2.0,5.219652,3.444302,4.954121,4.375594,0.02221904,6.550313,1.680593579337455,3.12048572360399,3.537374167843512e-06,4.877204883673678e-10,0.0,EB,18.354144740033874 VEGAMAG,0.005,0.1,19.54722966916178 VEGAMAG
1.24,0.425,2.0,5.222226,3.610457,4.947326,4.39674,0.03627141,6.56771,1.73788085927779,3.427731535020375,3.461537174556088e-06,6.190560894994832e-11,0.0,EB,18.230925584605323 VEGAMAG,0.005,0.1,19.479031936614366 VEGAMAG
1.24,0.475,2.0,5.22449,3.76278,4.940675,4.415369,0.04756125,6.58128,1.797393223548141,3.7489513099890552,3.388316728891094e-06,1.4679153096987036e-10,0.0,EB,18.087986680546805 VEGAMAG,0.005,0.1,19.410269454503744 VEGAMAG
1.24,0.525,2.0,5.225941,3.906074,4.933608,4.431,0.05513635,6.592713,1.8596752021178649,4.114282419927472,3.316660358388256e-06,3.203922482686665e-10,0.0,EB,17.926592151100103 VEGAMAG,0.005,0.1,19.338698085074316 VEGAMAG
1.24,0.575,2.0,5.226651,4.040187,4.930398,4.444256,0.05998303,6.596047,1.894969394041448,4.516884651018468,3.2809378218193588e-06,6.502299956686482e-10,0.0,EB,17.844960427785313 VEGAMAG,0.005,0.1,19.303861779526954 VEGAMAG
1.24,0.625,2.0,5.22748,4.166338,4.924786,4.455076,0.0638992,6.603808,1.9378144943845976,4.969074407837862,3.2356534429493487e-06,1.238140700275317e-09,0.0,EB,17.721823501870993 VEGAMAG,0.005,0.1,19.269105283345098 VEGAMAG
1.24,0.675,2.0,5.228023,4.285938,4.922078,4.463421,0.06766407,6.60709,1.9712595030984488,5.487627199244269,3.2115079393844413e-06,2.233114543608955e-09,0.0,EB,17.64875922649736 VEGAMAG,0.005,0.1,19.23500817875184 VEGAMAG
1.24,0.725,2.0,5.227963,4.402023,4.917391,4.468228,0.07044808,6.610371,2.0053773248964264,6.134946785344098,3.179523212855444e-06,3.84683005058772e-09,0.0,EB,17.547752909521456 VEGAMAG,0.005,0.1,19.209567347712742 VEGAMAG
1.24,0.775,2.0,5.228571,4.517017,4.917584,4.468089,0.0715383,6.611309,2.015485601833212,7.007854883228903,3.1721155581120493e-06,6.33882847243569e-09,0.0,EB,17.539448326746605 VEGAMAG,0.005,0.1,19.198174939501627 VEGAMAG
1.24,0.825,2.0,5.228881,4.627372,4.913329,4.462827,0.07440198,6.614643,2.050809402899129,8.152437912838412,3.143279498966041e-06,9.792802594742596e-09,0.0,EB,17.445968688250467 VEGAMAG,0.005,0.1,19.166844223116552 VEGAMAG
1.24,0.875,2.0,5.228909,4.738396,4.911764,4.447097,0.07558031,6.616205,2.057778853793967,9.959914264303755,3.136144031425981e-06,1.3763123280443262e-08,0.0,EB,17.418554443694475 VEGAMAG,0.005,0.1,19.162103124610816 VEGAMAG
1.24,0.925,2.0,5.229116,4.8516,4.91284,4.414719,0.07543664,6.616049,2.058668882225125,13.17076497265171,3.135342576377988e-06,1.6107680252329135e-08,0.0,EB,17.431252817232107 VEGAMAG,0.005,0.1,19.158947123463154 VEGAMAG
1.24,0.375,2.1,5.220868,3.444008,4.951832,4.375519,0.02790925,6.557918,1.7024105422091895,3.1204936273163004,3.509990976652552e-06,4.869966794268162e-10,0.0,EB,18.310023825181784 VEGAMAG,0.005,0.1,19.522940306512282 VEGAMAG
1.24,0.425,2.1,5.223638,3.610164,4.943741,4.396665,0.04263299,6.576487,1.771061735298954,3.4277631057399045,3.4173227673169174e-06,6.176749660047991e-11,0.0,EB,18.154353081924206 VEGAMAG,0.005,0.1,19.435863792770526 VEGAMAG
1.24,0.475,2.1,5.225318,3.762548,4.935272,4.415311,0.0541924,6.589223,1.8475474454762968,3.7489599422783946,3.330864761574368e-06,1.4654196137185802e-10,0.0,EB,17.961782751367405 VEGAMAG,0.005,0.1,19.35066102167783 VEGAMAG
1.24,0.525,2.1,5.226914,3.905953,4.929026,4.43097,0.06055227,6.598651,1.9005364357159475,4.1142909460731385,3.274628218835617e-06,3.2011571876768983e-10,0.0,EB,17.820718553646838 VEGAMAG,0.005,0.1,19.300557553560964 VEGAMAG
1.24,0.575,2.1,5.227384,4.040055,4.924619,4.444225,0.06419305,6.602975,1.9398756872650649,4.516848249375725,3.2381428227783382e-06,6.496448500456633e-10,0.0,EB,17.717273629141985 VEGAMAG,0.005,0.1,19.2670678336812 VEGAMAG
1.24,0.625,2.1,5.228329,4.166204,4.919278,4.455042,0.07032108,6.608861,1.99695142054285,4.969066398642656,3.186236438468401e-06,1.237012248797385e-09,0.0,EB,17.582706303759096 VEGAMAG,0.005,0.1,19.213797950744134 VEGAMAG
1.24,0.675,2.1,5.228741,4.285828,4.916618,4.46339,0.07129825,6.614018,2.015978982132748,5.487708068503078,3.170932520081896e-06,2.231444039455386e-09,0.0,EB,17.526020891513557 VEGAMAG,0.005,0.1,19.200248165695328 VEGAMAG
1.24,0.725,2.1,5.229217,4.40194,4.913513,4.468208,0.07490707,6.614539,2.045751131238906,6.134938309607744,3.146900417192885e-06,3.844740212225731e-09,0.0,EB,17.453760643005094 VEGAMAG,0.005,0.1,19.17216801770547 VEGAMAG
1.24,0.775,2.1,5.229061,4.516946,4.912526,4.468068,0.07568745,6.61631,2.059762276503044,7.007990428470117,3.1352342873519143e-06,6.335661998430663e-09,0.0,EB,17.426067856592834 VEGAMAG,0.005,0.1,19.158228704009286 VEGAMAG
1.24,0.825,2.1,5.229563,4.627318,4.909245,4.462808,0.07846464,6.618602,2.0915906897654857,8.15262187739771,3.111687677271394e-06,9.789015135455476e-09,0.0,EB,17.350922424150244 VEGAMAG,0.005,0.1,19.133036253662763 VEGAMAG
1.24,0.875,2.1,5.229761,4.738351,4.908222,4.447075,0.0783349,6.62131,2.102358620507172,9.960391293569367,3.103659006184547e-06,1.3757800261972945e-08,0.0,EB,17.32694976160945 VEGAMAG,0.005,0.1,19.124557267941217 VEGAMAG
1.24,0.925,2.1,5.229569,4.851555,4.908339,4.414712,0.07788558,6.621102,2.0969028018792413,13.170492034216007,3.1070768845825e-06,1.61034155469856e-08,0.0,EB,17.334036276735727 VEGAMAG,0.005,0.1,19.12989476462027 VEGAMAG
1.24,0.375,2.2,5.222662,3.443514,4.946983,4.375393,0.03795017,6.570133,1.7425345588135457,3.120543205604698,3.452764835688693e-06,4.857837689207969e-10,0.0,EB,18.22198949869584 VEGAMAG,0.005,0.1,19.472996769917255 VEGAMAG
1.24,0.425,2.2,5.225026,3.609858,4.938038,4.396588,0.05087131,6.584691,1.821829793159405,3.4277725770124654,3.3596187779403563e-06,6.162543530045798e-11,0.0,EB,18.02737289546278 VEGAMAG,0.005,0.1,19.380333652561944 VEGAMAG
1.24,0.475,2.2,5.226468,3.762373,4.929675,4.415268,0.06015251,6.597375,1.9013046046903577,3.748948720306129,3.2760008064631748e-06,1.4635750589971448e-10,0.0,EB,17.82831416237989 VEGAMAG,0.005,0.1,19.298026074158162 VEGAMAG
1.24,0.525,2.2,5.227656,3.905811,4.923855,4.430937,0.06557272,6.60485,1.9532723394138007,4.114237894787169,3.2255665002292945e-06,3.1980628906786265e-10,0.0,EB,17.692269320569885 VEGAMAG,0.005,0.1,19.25312742505191 VEGAMAG
1.24,0.575,2.2,5.228052,4.039951,4.920724,4.4442,0.06832354,6.607975,1.981154293619528,4.516818088236831,3.2012898672892054e-06,6.49196246241531e-10,0.0,EB,17.619593576418545 VEGAMAG,0.005,0.1,19.226871395146112 VEGAMAG
1.24,0.625,2.2,5.228852,4.166124,4.914842,4.455025,0.07223159,6.614643,2.035043514494688,4.969009190480896,3.155811104427417e-06,1.2363971633608031e-09,0.0,EB,17.482420853110586 VEGAMAG,0.005,0.1,19.18267358189015 VEGAMAG
1.24,0.675,2.2,5.228983,4.285737,4.910659,4.463371,0.07641799,6.617976,2.07607768309836,5.487613299960428,3.119887973561504e-06,2.2301752921063982e-09,0.0,EB,17.385162854962253 VEGAMAG,0.005,0.1,19.145605004218677 VEGAMAG
1.24,0.725,2.2,5.229802,4.401864,4.908324,4.46819,0.07781845,6.620841,2.095519468416432,6.134900168939059,3.1102263756703465e-06,3.842952354061396e-09,0.0,EB,17.335283910310274 VEGAMAG,0.005,0.1,19.131366645339767 VEGAMAG
1.24,0.775,2.2,5.229623,4.516891,4.908383,4.468057,0.07807167,6.62131,2.098357589393078,7.007885542042125,3.1056678053356675e-06,6.333751206115325e-09,0.0,EB,17.33307466296729 VEGAMAG,0.005,0.1,19.128274643550803 VEGAMAG
1.24,0.825,2.2,5.230023,4.627286,4.905984,4.462798,0.08003704,6.622456,2.117591085344422,8.152704475080778,3.0937983250555197e-06,9.786986742008076e-09,0.0,EB,17.284306884654633 VEGAMAG,0.005,0.1,19.11461755606083 VEGAMAG
1.24,0.875,2.2,5.230001,4.738324,4.905071,4.447066,0.08044841,6.624644,2.1319744710330206,9.960505967472049,3.0822225962529195e-06,1.3755361233251806e-08,0.0,EB,17.258871626771754 VEGAMAG,0.005,0.1,19.10253083645463 VEGAMAG
1.24,0.925,2.2,5.230108,4.851526,4.905716,4.414716,0.08143427,6.622144,2.1233828238228467,13.169794550576968,3.089164248352585e-06,1.6102414432021684e-08,0.0,EB,17.27520800880708 VEGAMAG,0.005,0.1,19.109421046376916 VEGAMAG
1.24,0.375,2.3,5.22393,3.443166,4.941895,4.375306,0.04551694,6.578649,1.7874327048310323,3.1205453612003224,3.397230386706375e-06,4.849310580836125e-10,0.0,EB,18.11398008917298 VEGAMAG,0.005,0.1,19.420190532700857 VEGAMAG
1.24,0.425,2.3,5.226305,3.609644,4.932833,4.396535,0.05597454,6.593703,1.86812443055086,3.4277544237630475,3.3105640906921404e-06,6.152760354979968e-11,0.0,EB,17.906846248243564 VEGAMAG,0.005,0.1,19.330513503971048 VEGAMAG
1.24,0.475,2.3,5.227456,3.762204,4.924798,4.415225,0.06491718,6.604017,1.9481110062931468,3.748946993851839,3.2303977566215205e-06,1.4617833133909375e-10,0.0,EB,17.710477340000484 VEGAMAG,0.005,0.1,19.25757765608269 VEGAMAG
1.24,0.525,2.3,5.228361,3.905671,4.918723,4.430901,0.06944917,6.610684,1.9957011151631296,4.11424926286229,3.187109611173517e-06,3.1949053751248905e-10,0.0,EB,17.576464794718664 VEGAMAG,0.005,0.1,19.216657481828378 VEGAMAG
1.24,0.575,2.3,5.228583,4.039832,4.915958,4.444169,0.07235153,6.612976,2.027903571085542,4.516844089206662,3.1609745557337296e-06,6.486687857853505e-10,0.0,EB,17.50470942870441 VEGAMAG,0.005,0.1,19.189266549141482 VEGAMAG
1.24,0.625,2.3,5.229304,4.166009,4.909418,4.454994,0.0766057,6.619643,2.080707822878339,4.969060677796842,3.119449792075283e-06,1.2354039909945946e-09,0.0,EB,17.364434932107528 VEGAMAG,0.005,0.1,19.143883994903877 VEGAMAG
1.24,0.675,2.3,5.230031,4.285661,4.907073,4.463348,0.07887567,6.622977,2.1112919897950584,5.487718177244224,3.093997796034949e-06,2.229020178467797e-09,0.0,EB,17.30382278928929 VEGAMAG,0.005,0.1,19.11841381711955 VEGAMAG
1.24,0.725,2.3,5.229777,4.401819,4.905278,4.468177,0.08074822,6.622456,2.1210118748706788,6.134949610592152,3.0910284332558546e-06,3.841846422624925e-09,0.0,EB,17.27248707308158 VEGAMAG,0.005,0.1,19.11312706189505 VEGAMAG
1.24,0.775,2.3,5.229914,4.516868,4.906243,4.468045,0.07990174,6.623081,2.1137211840796435,7.008077566081028,3.096998535579328e-06,6.332540849685253e-09,0.0,EB,17.29134854407537 VEGAMAG,0.005,0.1,19.117929187239167 VEGAMAG
1.24,0.825,2.3,5.230565,4.627235,4.902268,4.462773,0.0839709,6.626102,2.1632031167755152,8.15317567332145,3.062435849031222e-06,9.782863638082292e-09,0.0,EB,17.194430646117777 VEGAMAG,0.005,0.1,19.07704847818087 VEGAMAG
1.24,0.875,2.3,5.230769,4.738261,4.899656,4.447049,0.08472458,6.629124,2.187429173729571,9.960533489405144,3.0474037665871774e-06,1.3749597975012004e-08,0.0,EB,17.140636152658033 VEGAMAG,0.005,0.1,19.058115539059845 VEGAMAG
1.24,0.925,2.3,5.230982,4.851474,4.899575,4.414672,0.08474413,6.629957,2.190820015385844,13.171644479421497,3.044212746006443e-06,1.609136922243191e-08,0.0,EB,17.136405859031687 VEGAMAG,0.005,0.1,19.054920114052017 VEGAMAG
1.24,0.425,2.4,5.227035,3.609455,4.927647,4.396487,0.06320301,6.598703,1.9207294705998617,3.427764684283514,3.2561919627760708e-06,6.143982924162937e-11,0.0,EB,17.77949754869865 VEGAMAG,0.005,0.1,19.28142955141887 VEGAMAG
1.24,0.475,2.4,5.228395,3.762018,4.918585,4.415177,0.06975002,6.610476,1.997706119625912,3.748972027516861,3.1837503081036058e-06,1.4597920696254742e-10,0.0,EB,17.572390133493226 VEGAMAG,0.005,0.1,19.214845205029444 VEGAMAG
1.24,0.525,2.4,5.229014,3.905529,4.914009,4.430865,0.07308528,6.61631,2.04868930382854,4.114273893799474,3.146002040708736e-06,3.1916554378665245e-10,0.0,EB,17.45706053640816 VEGAMAG,0.005,0.1,19.1687333004879 VEGAMAG
1.24,0.575,2.4,5.229347,4.039718,4.911181,4.444139,0.07563735,6.618081,2.0746469408773747,4.5168836109674615,3.1204052505818587e-06,6.481507083525523e-10,0.0,EB,17.393420813567012 VEGAMAG,0.005,0.1,19.14582497417918 VEGAMAG
1.24,0.625,2.4,5.230019,4.165937,4.906532,4.454975,0.07930183,6.622925,2.120576772005159,4.9690766961817205,3.09177584598294e-06,1.2348266675016222e-09,0.0,EB,17.287793935522814 VEGAMAG,0.005,0.1,19.110197652070184 VEGAMAG
1.24,0.675,2.4,5.229981,4.285614,4.904226,4.463335,0.08153523,6.624435,2.134000908603139,5.487758612395014,3.078846236900904e-06,2.2283376593333202e-09,0.0,EB,17.24698551888589 VEGAMAG,0.005,0.1,19.102622862233613 VEGAMAG
1.24,0.725,2.4,5.230272,4.401736,4.900612,4.468156,0.08406543,6.627457,2.176214000639626,6.134970799994024,3.0521298055349644e-06,3.839723926353782e-09,0.0,EB,17.16224830322501 VEGAMAG,0.005,0.1,19.067206222767062 VEGAMAG
1.24,0.775,2.4,5.230735,4.516781,4.900111,4.468017,0.08356648,6.630321,2.184426819568164,7.008301869730119,3.048140630840909e-06,6.32870715128333e-09,0.0,EB,17.148543787340987 VEGAMAG,0.005,0.1,19.060134985084506 VEGAMAG
1.24,0.825,2.4,5.231296,4.627142,4.895423,4.462743,0.08842581,6.632561,2.235208807269612,8.153414098743276,3.018074806029903e-06,9.776513402974982e-09,0.0,EB,17.051012473657714 VEGAMAG,0.005,0.1,19.021388891079173 VEGAMAG
1.24,0.875,2.4,5.231594,4.738188,4.89213,4.447003,0.08878812,6.637658,2.2596740592605844,9.961815637073418,3.0017533224568367e-06,1.3739755357988923e-08,0.0,EB,16.99729749397765 VEGAMAG,0.005,0.1,19.003312187111213 VEGAMAG
1.24,0.925,2.4,5.23146,4.851407,4.890982,4.414644,0.09004479,6.637033,2.2702479908418893,13.17237239150775,2.9966705513206105e-06,1.6081997860394247e-08,0.0,EB,16.97714245700572 VEGAMAG,0.005,0.1,18.996168512457604 VEGAMAG
1.24,0.425,2.5,5.228139,3.609205,4.922687,4.396425,0.06741231,6.605683,1.9602619046404293,3.427767841372914,3.22089079336217e-06,6.132534498447098e-11,0.0,EB,17.669142171044847 VEGAMAG,0.005,0.1,19.246642383761095 VEGAMAG
1.24,0.475,2.5,5.229059,3.761857,4.913639,4.415136,0.07356957,6.615971,2.045248109976875,3.748993608396738,3.1447201250336346e-06,1.458068743074895e-10,0.0,EB,17.455932467153726 VEGAMAG,0.005,0.1,19.172605970009652 VEGAMAG
1.24,0.525,2.5,5.229585,3.905401,4.90947,4.430831,0.07806181,6.619643,2.088632348386948,4.114295682828365,3.113529608106717e-06,3.1887171679042716e-10,0.0,EB,17.3568379013078 VEGAMAG,0.005,0.1,19.13548714682185 VEGAMAG
1.24,0.575,2.5,5.229474,4.039638,4.906992,4.444119,0.07821944,6.62131,2.104687879269742,4.516887771172925,3.0965635688649245e-06,6.477881512078257e-10,0.0,EB,17.3096529830162 VEGAMAG,0.005,0.1,19.125419362639203 VEGAMAG
1.24,0.625,2.5,5.230055,4.165859,4.90235,4.454954,0.08194898,6.626415,2.1499714853931,4.969116742369829,3.0685909509220137e-06,1.234167199574433e-09,0.0,EB,17.208732238650445 VEGAMAG,0.005,0.1,19.090253923938857 VEGAMAG
1.24,0.675,2.5,5.230931,4.285495,4.898137,4.463302,0.08653867,6.630061,2.2061305059147984,5.487826847387572,3.0320405138345407e-06,2.2265630621045747e-09,0.0,EB,17.106237604267058 VEGAMAG,0.005,0.1,19.043405477007397 VEGAMAG
1.24,0.725,2.5,5.23164,4.401609,4.893153,4.468118,0.09033524,6.634124,2.2521784572406136,6.135158682558626,3.006706247553696e-06,3.8364098731986884e-09,0.0,EB,17.01350131206306 VEGAMAG,0.005,0.1,19.00811002652461 VEGAMAG
1.24,0.775,2.5,5.231953,4.51669,4.893715,4.467979,0.08921165,6.636206,2.249139019245501,7.008795685796054,3.009428295395146e-06,6.3243369448495806e-09,0.0,EB,17.021492080262416 VEGAMAG,0.005,0.1,19.010133700814503 VEGAMAG
1.24,0.825,2.5,5.232313,4.62703,4.885723,4.462706,0.09392923,6.641806,2.331944446018888,8.153737016729616,2.9640805391959966e-06,9.768952546798841e-09,0.0,EB,16.875481243688213 VEGAMAG,0.005,0.1,18.95202735675227 VEGAMAG
1.24,0.875,2.5,5.232814,4.738082,4.881461,4.446972,0.09685499,6.646263,2.384371927479307,9.96202666824793,2.935073626339788e-06,1.3729793330127688e-08,0.0,EB,16.79636340183283 VEGAMAG,0.005,0.1,18.916052621944043 VEGAMAG
1.24,0.925,2.5,5.233068,4.851339,4.88029,4.414581,0.09782931,6.646263,2.3923289732494317,13.175163093849816,2.928538919095463e-06,1.6066896646194498e-08,0.0,EB,16.781372246514195 VEGAMAG,0.005,0.1,18.912230954927182 VEGAMAG
1.24,0.425,2.6,5.228708,3.609027,4.917827,4.396379,0.07109088,6.611101,2.0065232668220223,3.427782837587272,3.179713567744968e-06,6.124349969019785e-11,0.0,EB,17.552432476094385 VEGAMAG,0.005,0.1,19.207252092593553 VEGAMAG
1.24,0.475,2.6,5.2298,3.761696,4.908597,4.415093,0.0778629,6.620893,2.093281330071848,3.74903159104705,3.10968930497946e-06,1.4563206242965395e-10,0.0,EB,17.340990498131383 VEGAMAG,0.005,0.1,19.132967926668265 VEGAMAG
1.24,0.525,2.6,5.229987,3.905331,4.907025,4.430812,0.07861825,6.623446,2.1104156559831875,4.114330734986537,3.0975405468052085e-06,3.187168320442899e-10,0.0,EB,17.304147733858578 VEGAMAG,0.005,0.1,19.11943540514841 VEGAMAG
1.24,0.575,2.6,5.230245,4.039536,4.903296,4.444091,0.0823483,6.624435,2.1469330420892234,4.516934573748419,3.070661897124653e-06,6.473318862406484e-10,0.0,EB,17.2230088320729 VEGAMAG,0.005,0.1,19.09157132887067 VEGAMAG
1.24,0.625,2.6,5.231373,4.165706,4.895809,4.454911,0.08798676,6.632457,2.223180886516856,4.969213998741735,3.023381838960938e-06,1.2328691914559227e-09,0.0,EB,17.066448734820643 VEGAMAG,0.005,0.1,19.032594859465917 VEGAMAG
