log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f450w,a2d7,cont#50180",Z,eps,"wfpc2,2,f606w,a2d7,cont#50180","wfpc2,2,f814w,a2d7,cont#50180"
1.18,0.675,3.26,5.133378,4.085028,3.643529,4.436447,0.9227554,5.892584,633.252626848789,4.930346021519842,2.029696019443153e-06,7.537043121547404e-10,2.6164504192652293e-14,LB,2.021777505009031 VEGAMAG,0.005,0.1,0.85724241553508 VEGAMAG,-0.03656702647768073 VEGAMAG
1.18,0.725,3.26,5.130939,4.203278,3.63844,4.443507,0.9671884,5.880362,646.156920370435,5.46867230168036,2.056326157516319e-06,1.3508527150482783e-09,3.063673707309008e-16,LB,2.0679514293102375 VEGAMAG,0.005,0.1,0.8825907357322493 VEGAMAG,-0.026964349629838846 VEGAMAG
1.18,0.625,3.28,5.134338,3.962344,3.650719,4.426937,0.8594055,5.897694,613.5076748101175,4.472566432437453,1.983517333381461e-06,4.014736070937537e-10,5.64966256197716e-14,LB,1.9651238720973219 VEGAMAG,0.005,0.1,0.8295839391867355 VEGAMAG,-0.04227836614320246 VEGAMAG
1.18,0.675,3.28,5.133146,4.084377,3.639045,4.436342,0.9671349,5.889321,646.3339965532567,4.929050866705135,2.0655513685947005e-06,7.510070259334837e-10,2.3783321652812252e-14,LB,2.0566071535974584 VEGAMAG,0.005,0.1,0.8737354793896146 VEGAMAG,-0.03393847355348534 VEGAMAG
1.18,0.725,3.28,5.130052,4.20293,3.63541,4.443462,0.9984289,5.874983,655.0644030295801,5.467614668966902,2.0746698708494635e-06,1.3484753127402003e-09,8.96050547314046e-17,LB,2.0922707708253743 VEGAMAG,0.005,0.1,0.894389784163212 VEGAMAG,-0.024624127054273526 VEGAMAG
1.18,0.625,3.3,5.133865,3.961266,3.646427,4.426767,0.8959336,5.897761,625.3051420297811,4.470517507402659,2.012857360250807e-06,3.9905889899560465e-10,5.258265484824274e-14,LB,1.998406809722083 VEGAMAG,0.005,0.1,0.8456185343584255 VEGAMAG,-0.03930295113295568 VEGAMAG
1.18,0.575,3.32,5.137362,3.834568,3.661517,4.415191,0.7682182,5.895285,582.96032683133,4.0752982687120864,1.8951256076322664e-06,2.0351808148493692e-10,2.900564380448848e-15,LB,1.8912957313895606 VEGAMAG,0.005,0.1,0.7983732561545187 VEGAMAG,-0.041179773810637865 VEGAMAG
1.18,0.625,3.32,5.133902,3.960302,3.641309,4.426609,0.9443764,5.896883,640.2638768712873,4.468797753153118,2.052447230523628e-06,3.9690630693140935e-10,7.732367903567988e-14,LB,2.03699680302131 VEGAMAG,0.005,0.1,0.863407974969228 VEGAMAG,-0.037248589050296044 VEGAMAG
1.18,0.575,3.34,5.138502,3.833123,3.652712,4.414966,0.8411781,5.89443,607.3793185847026,4.072742944564281,1.963043846050647e-06,2.0182455333306517e-10,4.0286775594007975e-14,LB,1.9524997946931744 VEGAMAG,0.005,0.1,0.8249090934074288 VEGAMAG,-0.040931273556714665 VEGAMAG
1.18,0.575,3.36,5.133655,3.831855,3.650042,4.41478,0.8608772,5.89326,614.9092130040483,4.070283880541712,1.9803228563069205e-06,2.003872106395388e-10,1.5827506824018992e-14,LB,1.9718963300809622 VEGAMAG,0.005,0.1,0.8336475387838149 VEGAMAG,-0.04026641104704742 VEGAMAG
1.18,0.575,3.38,5.137208,3.829896,3.645409,4.41446,0.9046367,5.910726,628.0410051592944,4.067103270480795,2.0277340782037337e-06,1.9807606514333158e-10,1.0943909913784253e-14,LB,2.006733628747569 VEGAMAG,0.005,0.1,0.8498282505109889 VEGAMAG,-0.038208900129168555 VEGAMAG
1.18,0.475,3.4,5.141208,3.516032,3.646971,4.381975,0.8952093,5.956164,628.0250980643269,3.2907781118893613,2.061593327885645e-06,6.552152545492724e-10,9.823121356772452e-11,C,1.9794822327370487 VEGAMAG,0.005,0.1,0.8288900170047375 VEGAMAG,-0.05436932550225926 VEGAMAG
1.16,0.525,2.7,5.053138,3.649272,4.539544,4.394989,0.170498,5.155976,9.307368307875322,3.613403825428109,1.3338008811774618e-06,7.289537928556997e-11,0.0,EB,3.8234525516555817 VEGAMAG,0.005,0.1,4.056648029836129 VEGAMAG,4.285363502205419 VEGAMAG
1.16,0.625,2.7,5.056044,3.914553,4.518581,4.421465,0.1799939,5.177567,10.306162836611565,4.341141080700698,1.324847833856325e-06,3.1000235995463766e-10,0.0,EB,3.6835054675644088 VEGAMAG,0.005,0.1,3.909298016003561 VEGAMAG,4.093938977808348 VEGAMAG
1.16,0.675,2.7,5.057876,4.036993,4.504363,4.431164,0.1854704,5.190962,11.05892722174424,4.779987930311047,1.3152430028203108e-06,5.838576837053503e-10,0.0,EB,3.586554909898857 VEGAMAG,0.005,0.1,3.8070762662944957 VEGAMAG,3.986341576285639 VEGAMAG
1.16,0.725,2.7,5.059907,4.154372,4.490592,4.438336,0.192765,5.20764,11.880261496265598,5.2938410832708485,1.3064776962602965e-06,1.0458803414521422e-09,0.0,EB,3.4860951712126087 VEGAMAG,0.005,0.1,3.7013086569662024 VEGAMAG,3.8762269747584543 VEGAMAG
1.16,0.775,2.7,5.062247,4.273278,4.474879,4.440562,0.2003462,5.225415,12.741982374400678,6.00859178944024,1.2947472581570166e-06,1.800860199855283e-09,0.0,EB,3.3978435474643884 VEGAMAG,0.005,0.1,3.6067464358349257 VEGAMAG,3.7765322717138594 VEGAMAG
1.16,0.825,2.7,5.068398,4.390028,4.420805,4.437707,0.2250918,5.273535,16.199141537073338,6.96396692835042,1.2578475262640408e-06,2.9248729093359473e-09,0.0,EB,3.1043630873692427 VEGAMAG,0.005,0.1,3.2893037092132884 VEGAMAG,3.439683330191594 VEGAMAG
1.16,0.875,2.7,5.07555,4.505419,4.147353,4.427321,0.2885796,5.351344,58.630959296907925,8.343018373222069,1.1890661064269676e-06,4.368748057629736e-09,0.0,EB,1.7375839406172677 VEGAMAG,0.005,0.1,1.7238459154485142 VEGAMAG,1.7164346701487043 VEGAMAG
1.16,0.925,2.7,5.076195,4.629325,3.894231,4.397741,0.3775601,5.395211,178.79567122597498,11.026381132158372,5.808847833468762e-07,5.409672825845633e-09,0.0,EB,1.3650013201694156 VEGAMAG,0.005,0.1,0.9601823864452341 VEGAMAG,0.6486489032190002 VEGAMAG
1.16,0.975,2.7,5.078136,4.799924,3.830877,3.565502,0.4005965,5.408548,239.43134214745535,619.7577981245336,7.425180235722771e-07,7.00725625643921e-07,0.0,EB,1.4267645242140747 VEGAMAG,0.005,0.1,0.8732208057621871 VEGAMAG,0.4468015119459978 VEGAMAG
1.16,0.625,2.72,5.056411,3.914482,4.515772,4.421447,0.1807657,5.180828,10.444460216889174,4.341151076558946,1.322403530417912e-06,3.098425084561371e-10,0.0,EB,3.6655896382241404 VEGAMAG,0.005,0.1,3.8903571445477536 VEGAMAG,4.0735371439540256 VEGAMAG
1.16,0.675,2.72,5.058275,4.036918,4.501094,4.431144,0.1881363,5.193275,11.2521107992246,4.780008842381802,1.3131489779803884e-06,5.835458703743159e-10,0.0,EB,3.561963927285725 VEGAMAG,0.005,0.1,3.7812436171635957 VEGAMAG,3.9594843909009714 VEGAMAG
1.16,0.725,2.72,5.060884,4.154243,4.482859,4.438301,0.1954211,5.214712,12.38411567710116,5.293930067511519,1.2965074002691576e-06,1.044910275525344e-09,0.0,EB,3.4271743901052245 VEGAMAG,0.005,0.1,3.63931675715895 VEGAMAG,3.8117358008219018 VEGAMAG
1.16,0.775,2.72,5.063386,4.273144,4.466327,4.440525,0.2051156,5.234632,13.12381198658241,6.008687253726401,1.2874726143670102e-06,1.799160882231485e-09,0.0,EB,3.3688847033024794 VEGAMAG,0.005,0.1,3.574234609004642 VEGAMAG,3.7411352722882594 VEGAMAG
1.16,0.825,2.72,5.071281,4.389867,4.358723,4.43765,0.2458339,5.303534,21.42012495626752,6.964512143990902,1.2392359393438263e-06,2.92117785727196e-09,0.0,EB,2.7769014675061676 VEGAMAG,0.005,0.1,2.9293902961669716 VEGAMAG,3.0536554473608013 VEGAMAG
1.16,0.875,2.72,5.078499,4.50525,3.922481,4.427229,0.3527761,5.38683,164.77791376426978,8.344901215603118,5.443722770295985e-07,4.361521322646607e-09,0.0,EB,1.2603463904762957 VEGAMAG,0.005,0.1,0.9141118398559933 VEGAMAG,0.6479183478425066 VEGAMAG
1.16,0.925,2.72,5.076751,4.629173,3.850016,4.397652,0.3978517,5.402542,216.5155038622541,11.028945737623824,6.819099069116409e-07,5.400500367912359e-09,0.0,EB,1.4251562246456384 VEGAMAG,0.005,0.1,0.9192049843791428 VEGAMAG,0.5295158641635089 VEGAMAG
1.16,0.975,2.72,5.07887,4.799349,3.805996,3.565596,0.4076145,5.416891,270.8120595247778,619.0788967887817,8.263404265482396e-07,6.988259120644069e-07,0.0,EB,1.4591148300407086 VEGAMAG,0.005,0.1,0.8400336069859993 VEGAMAG,0.3630906756314689 VEGAMAG
1.16,0.575,2.74,5.055337,3.785861,4.522635,4.409356,0.1783236,5.172456,10.114420379757506,3.958018319623642,1.326160230654021e-06,1.5543399160492944e-10,0.0,EB,3.7084193001697097 VEGAMAG,0.005,0.1,3.935677132902755 VEGAMAG,4.123962975584839 VEGAMAG
1.16,0.625,2.74,5.056948,3.914376,4.51189,4.421421,0.1842215,5.18281,10.66456142501625,4.341148077799054,1.319936382968062e-06,3.0960858889378914e-10,0.0,EB,3.635595174707774 VEGAMAG,0.005,0.1,3.858932967127168 VEGAMAG,4.04062928418403 VEGAMAG
1.16,0.675,2.74,5.059049,4.036787,4.496006,4.43111,0.1892409,5.200722,11.55803485997799,4.780047364856897,1.3088413284972006e-06,5.830046249343377e-10,0.0,EB,3.5240520538965048 VEGAMAG,0.005,0.1,3.7413765887415074 VEGAMAG,3.918016373139699 VEGAMAG
1.16,0.725,2.74,5.06181,4.154115,4.476652,4.438266,0.2001602,5.219911,12.712296097604714,5.293995892432816,1.291281711110358e-06,1.0439651472548522e-09,0.0,EB,3.3956584489826316 VEGAMAG,0.005,0.1,3.6052873023069845 VEGAMAG,3.775663197990168 VEGAMAG
1.16,0.775,2.74,5.067732,4.272917,4.427434,4.440464,0.2228536,5.268929,15.726497129210754,6.008795171702362,1.2626907529061312e-06,1.7963212189254404e-09,0.0,EB,3.1400211606921546 VEGAMAG,0.005,0.1,3.3281005621060453 VEGAMAG,3.481015990972179 VEGAMAG
1.16,0.825,2.74,5.076783,4.389699,4.143569,4.437558,0.2905857,5.354203,59.24790522589532,6.966091906744393,1.191096641284856e-06,2.916486698216979e-09,0.0,EB,1.738990578571824 VEGAMAG,0.005,0.1,1.7212476376679797 VEGAMAG,1.7106938552308604 VEGAMAG
1.16,0.875,2.74,5.076095,4.505054,3.864446,4.42716,0.3935,5.400533,203.06543228978455,8.345677531454449,6.464887919455121e-07,4.354677525821242e-09,0.0,EB,1.4042726090043323 VEGAMAG,0.005,0.1,0.9326473534726687 VEGAMAG,0.5694697844347907 VEGAMAG
1.16,0.925,2.74,5.078279,4.628992,3.816592,4.397557,0.4034133,5.413329,257.03839456860936,11.031510939586084,7.892543787165539e-07,5.390288373439727e-09,0.0,EB,1.4428522474622174 VEGAMAG,0.005,0.1,0.8521997627738642 VEGAMAG,0.3971645948800584 VEGAMAG
1.16,0.975,2.74,5.079728,4.799771,3.784902,3.565523,0.4144836,5.424188,301.14315771676144,619.5880030251715,9.07116360856361e-07,7.002304622018547e-07,0.0,EB,1.495523153807553 VEGAMAG,0.005,0.1,0.8174847242116301 VEGAMAG,0.2951513280661988 VEGAMAG
1.16,0.575,2.76,5.055652,3.785803,4.520885,4.40934,0.1789507,5.174791,10.195863204280757,3.958031078787781,1.3269788471457282e-06,1.5536779420673346e-10,0.0,EB,3.6978458867322406 VEGAMAG,0.005,0.1,3.9244732291025644 VEGAMAG,4.110872182722556 VEGAMAG
1.16,0.625,2.76,5.057475,3.914266,4.508439,4.421394,0.1848835,5.188054,10.81354271235246,4.341144079455755,1.3181292579915095e-06,3.093698594388339e-10,0.0,EB,3.619110684874377 VEGAMAG,0.005,0.1,3.8411644670572542 VEGAMAG,4.021719969412017 VEGAMAG
1.16,0.675,2.76,5.060055,4.036616,4.489174,4.431065,0.193272,5.208102,11.963823573191297,4.780096894209626,1.305584543702113e-06,5.82297599836521e-10,0.0,EB,3.4765918860927703 VEGAMAG,0.005,0.1,3.6912471872314 VEGAMAG,3.8657109719423044 VEGAMAG
1.16,0.725,2.76,5.062952,4.153945,4.468969,4.438219,0.2051127,5.228403,12.998852027839083,5.294100726404595,1.2869805988729124e-06,1.0427111077501308e-09,0.0,EB,3.378765752692031 VEGAMAG,0.005,0.1,3.5852223765119 VEGAMAG,3.753021532890198 VEGAMAG
1.16,0.775,2.76,5.071771,4.272759,4.381518,4.440411,0.2392207,5.295244,19.478387438545216,6.00916598157012,1.2459138109243123e-06,1.7941634287179556e-09,0.0,EB,2.878334378617814 VEGAMAG,0.005,0.1,3.043410631384483 VEGAMAG,3.177783785334345 VEGAMAG
1.16,0.825,2.76,5.078114,4.389498,3.928748,4.437486,0.3462624,5.384212,159.20840812636476,6.966818557519109,5.276913801191392e-07,2.911883529961552e-09,0.0,EB,1.2746440818546 VEGAMAG,0.005,0.1,0.940805098676003 VEGAMAG,0.6842111813802598 VEGAMAG
1.16,0.875,2.76,5.077479,4.504866,3.832194,4.427089,0.399882,5.408808,237.43842346728752,8.346624965219434,7.376460140520252e-07,4.347974616419344e-09,0.0,EB,1.429483862602724 VEGAMAG,0.005,0.1,0.879292256708486 VEGAMAG,0.45545892234423624 VEGAMAG
1.16,0.925,2.76,5.07952,4.628832,3.795117,4.397473,0.4108767,5.420279,286.589318679089,11.033721047308417,8.685823499026493e-07,5.38143377339184e-09,0.0,EB,1.4723166414989153 VEGAMAG,0.005,0.1,0.8232274336471135 VEGAMAG,0.32317413490090874 VEGAMAG
1.16,0.975,2.76,5.080878,4.800352,3.769676,3.565392,0.4202641,5.431615,325.4940094417775,620.3788737191239,9.74929024693203e-07,7.022439397505614e-07,0.0,EB,1.5269977270040846 VEGAMAG,0.005,0.1,0.8043855722785809 VEGAMAG,0.24777697202047366 VEGAMAG
1.16,0.625,2.78,5.057901,3.914176,4.505115,4.421371,0.185452,5.192372,10.99236144016274,4.341149077385455,1.3162670203706203e-06,3.091704656032806e-10,0.0,EB,3.596676985400938 VEGAMAG,0.005,0.1,3.8174823389436128 VEGAMAG,3.996984008089366 VEGAMAG
1.16,0.675,2.78,5.060698,4.036492,4.484751,4.431033,0.194973,5.213831,12.285306614616308,4.780113404107915,1.3015714087204252e-06,5.817883225595568e-10,0.0,EB,3.4368953126462554 VEGAMAG,0.005,0.1,3.6497952241261067 VEGAMAG,3.8228304941252143 VEGAMAG
1.16,0.725,2.78,5.06574,4.153775,4.449294,4.438174,0.2147716,5.250049,14.252268648467076,5.294159239291534,1.2753253724178285e-06,1.0414729630133035e-09,0.0,EB,3.260724638049455 VEGAMAG,0.005,0.1,3.458738577497482 VEGAMAG,3.6196914529072375 VEGAMAG
1.16,0.775,2.78,5.076225,4.272517,4.156399,4.440318,0.2872926,5.34938,54.47885860134652,6.010069580525932,1.1958645722280546e-06,1.7906594541280191e-09,0.0,EB,1.8399945809164475 VEGAMAG,0.005,0.1,1.8356538507201314 VEGAMAG,1.8356206508855921 VEGAMAG
1.16,0.825,2.78,5.076427,4.389273,3.863797,4.437406,0.3954856,5.399663,203.6666875246449,6.96757416221109,6.480626614260009e-07,2.9067655202778237e-09,0.0,EB,1.4049516517073124 VEGAMAG,0.005,0.1,0.9318107053294411 VEGAMAG,0.5674620562397925 VEGAMAG
1.16,0.875,2.78,5.079643,4.504696,3.811751,4.427024,0.4049664,5.416239,264.7274644435411,8.347462947582457,8.108789005146609e-07,4.3419918106057235e-09,0.0,EB,1.4377001031123149 VEGAMAG,0.005,0.1,0.8341560458976227 VEGAMAG,0.3691847636387502 VEGAMAG
1.16,0.925,2.78,5.079851,4.628712,3.778803,4.397406,0.4166618,5.425491,311.4339829364167,11.035601257528278,9.341723312358624e-07,5.374647673065675e-09,0.0,EB,1.5020147398059591 VEGAMAG,0.005,0.1,0.8063284465144105 VEGAMAG,0.2704201708428622 VEGAMAG
1.16,0.975,2.78,5.080987,4.801305,3.757181,3.565189,0.426199,5.436697,347.09311578704694,621.6400690331769,1.0282435643642686e-06,7.055324608350927e-07,0.0,EB,1.5568529543043985 VEGAMAG,0.005,0.1,0.7963564342367135 VEGAMAG,0.21064708761233453 VEGAMAG
1.16,0.675,2.8,5.061926,4.036299,4.477359,4.430983,0.1992226,5.222291,12.67999259728399,4.7801453234063,1.2976453057213072e-06,5.809958094972534e-10,0.0,EB,3.3982960407842864 VEGAMAG,0.005,0.1,3.6082134455831447 VEGAMAG,3.778823703005564 VEGAMAG
1.16,0.725,2.8,5.069059,4.153565,4.416161,4.438117,0.2274976,5.27814,16.566356388187817,5.294277486057854,1.2596271127373778e-06,1.0399225603364891e-09,0.0,EB,3.075880560070706 VEGAMAG,0.005,0.1,3.258586907455314 VEGAMAG,3.4071626373628625 VEGAMAG
1.16,0.775,2.8,5.075322,4.272336,3.963161,4.440252,0.3299977,5.377402,101.27773963742072,6.010636993870704,9.875634313607531e-07,1.788141983369406e-09,0.0,EB,1.9387086179352375 VEGAMAG,0.005,0.1,1.6692454715222338 VEGAMAG,1.4625478991908503 VEGAMAG
1.16,0.825,2.8,5.077303,4.389055,3.830421,4.437334,0.4000097,5.408939,238.5398819545727,6.968130891556338,7.406073196489479e-07,2.901990590936033e-09,0.0,EB,1.4402173196431445 VEGAMAG,0.005,0.1,0.8855102008084303 VEGAMAG,0.4581935614438404 VEGAMAG
1.16,0.875,2.8,5.078814,4.504515,3.789954,4.426955,0.4120835,5.422103,293.57292504616805,8.348368293705262,8.88216834171236e-07,4.335667809500508e-09,0.0,EB,1.4857748891474865 VEGAMAG,0.005,0.1,0.8221483739206947 VEGAMAG,0.3109048495082234 VEGAMAG
1.16,0.925,2.8,5.080415,4.628542,3.760269,4.397309,0.4245741,5.434742,340.3901623454323,11.038396756745708,1.0105527773451897e-06,5.3648180836416815e-09,0.0,EB,1.5569145101860005 VEGAMAG,0.005,0.1,0.8058919629216788 VEGAMAG,0.2274573569392535 VEGAMAG
1.16,0.975,2.8,5.081004,4.802223,3.748184,3.565031,0.431243,5.43383,363.4946305875913,622.7503782598809,1.0686832437693303e-06,7.08606285001151e-07,0.0,EB,1.5814063201518935 VEGAMAG,0.005,0.1,0.7928842569676964 VEGAMAG,0.18566664100695185 VEGAMAG
1.16,0.675,2.82,5.062935,4.036129,4.470894,4.430938,0.2029315,5.230203,12.87958886676182,4.780195954454714,1.2913471250595902e-06,5.802912205429426e-10,0.0,EB,3.390861926110821 VEGAMAG,0.005,0.1,3.5981197927003716 VEGAMAG,3.766569458438924 VEGAMAG
1.16,0.725,2.82,5.074467,4.153255,4.284614,4.438023,0.2600765,5.327185,29.45418430347233,5.294671254639333,1.2160739909344683e-06,1.0375594732498683e-09,0.0,EB,2.4483127132268114 VEGAMAG,0.005,0.1,2.5536857805229607 VEGAMAG,2.6403237829879322 VEGAMAG
1.16,0.775,2.82,5.075985,4.272072,3.870075,4.440175,0.3918851,5.399139,197.49540698885664,6.010959474594405,6.314529550715883e-07,1.7847196281754946e-09,0.0,EB,1.4034981255453993 VEGAMAG,0.005,0.1,0.9449102419969435 VEGAMAG,0.591806212242425 VEGAMAG
1.16,0.825,2.82,5.078017,4.388841,3.808184,4.437268,0.4062806,5.416543,267.7342919094472,6.968517579900389,8.190133860916228e-07,2.897463675032688e-09,0.0,EB,1.4569301260745926 VEGAMAG,0.005,0.1,0.8437832614317453 VEGAMAG,0.37141236099606956 VEGAMAG
1.16,0.875,2.82,5.080051,4.504356,3.77365,4.426897,0.4179668,5.429009,318.93046054169395,8.349094948240891,9.549486080002258e-07,4.3302802078598476e-09,0.0,EB,1.518313644265904 VEGAMAG,0.005,0.1,0.8075018602621342 VEGAMAG,0.259963678078603 VEGAMAG
1.16,0.925,2.82,5.080756,4.628447,3.750984,4.397262,0.4311483,5.437218,358.0411966801027,11.039591413235962,1.0556744241030622e-06,5.360138357784346e-09,0.0,EB,1.5751273289215706 VEGAMAG,0.005,0.1,0.7953951127217329 VEGAMAG,0.19492138504997314 VEGAMAG
1.16,0.975,2.82,5.084219,4.801969,3.727199,3.565052,0.456668,5.461226,403.39266773797,622.5052235157782,1.1787480844870678e-06,7.078251668601948e-07,0.0,EB,1.6559881997001569 VEGAMAG,0.005,0.1,0.7995985508563708 VEGAMAG,0.14036856097691564 VEGAMAG
1.16,0.775,2.84,5.077159,4.271787,3.834788,4.440096,0.3997134,5.407112,234.13535599383687,6.011150479919446,7.285678450911509e-07,1.7811438677257246e-09,0.0,LB,1.4296369398844422 VEGAMAG,0.005,0.1,0.8860140109691983 VEGAMAG,0.4672485198925458 VEGAMAG
1.16,0.825,2.84,5.078071,4.388652,3.790081,4.437211,0.4103367,5.42358,292.9698980928647,6.968830476216567,8.85264400278122e-07,2.8935833714402118e-09,0.0,LB,1.4886141111678752 VEGAMAG,0.005,0.1,0.8253474961033813 VEGAMAG,0.31438096182106356 VEGAMAG
1.16,0.875,2.84,5.081042,4.504181,3.758423,4.426836,0.4258274,5.435263,345.69492189814986,8.349746684280197,1.0249365956142346e-06,4.324610515609063e-09,0.0,LB,1.548577616925394 VEGAMAG,0.005,0.1,0.7919003967708549 VEGAMAG,0.20912351631664605 VEGAMAG
1.16,0.925,2.84,5.081092,4.628241,3.73606,4.397158,0.4425356,5.445101,384.4111711855434,11.042260793768133,1.124778483759991e-06,5.350113555920829e-09,0.0,LB,1.6319949884312446 VEGAMAG,0.005,0.1,0.8046955847549597 VEGAMAG,0.1677466315146947 VEGAMAG
1.16,0.975,2.84,5.082872,4.802311,3.715381,3.56493,0.4751123,5.461758,425.6866201636677,623.1046611246832,1.2331814974897778e-06,7.091383948519414e-07,0.0,LB,1.714654243778283 VEGAMAG,0.005,0.1,0.8184605924420585 VEGAMAG,0.1287772682191246 VEGAMAG
1.16,0.775,2.86,5.078248,4.271533,3.811248,4.440026,0.4052861,5.414545,263.6100721577613,6.011330418023858,8.081370165667964e-07,1.7779928083606615e-09,0.0,LB,1.453035084030292 VEGAMAG,0.005,0.1,0.8481421523331534 VEGAMAG,0.38213152557590613 VEGAMAG
1.16,0.825,2.86,5.079417,4.388437,3.770439,4.437145,0.4188613,5.43079,324.1126636421452,6.969234855342821,9.683358260925778e-07,2.8891360943016452e-09,0.0,LB,1.5260372065520755 VEGAMAG,0.005,0.1,0.8056999596244241 VEGAMAG,0.2508397156971687 VEGAMAG
1.16,0.875,2.86,5.080217,4.504085,3.747796,4.426834,0.4300969,5.434525,363.1750458241884,8.348906550251167,1.0684568802085847e-06,4.32375423099486e-09,0.0,LB,1.588753761620617 VEGAMAG,0.005,0.1,0.7990087452914563 VEGAMAG,0.1908530208661241 VEGAMAG
1.16,0.925,2.86,5.080354,4.628153,3.728648,4.397117,0.4484782,5.448424,398.14017224419166,11.04320158641186,1.1602698310226114e-06,5.346160588536802e-09,0.0,LB,1.6632408445624958 VEGAMAG,0.005,0.1,0.8116520622483114 VEGAMAG,0.1560977569923716 VEGAMAG
1.16,0.975,2.86,5.082458,4.802045,3.709291,3.564964,0.485963,5.459803,437.3055609098209,622.816342797197,1.2620803353895558e-06,7.082800348750548e-07,0.0,LB,1.7483765338665391 VEGAMAG,0.005,0.1,0.8312141006889173 VEGAMAG,0.12550437853007024 VEGAMAG
1.16,0.725,2.88,5.077519,4.152477,3.859853,4.437801,0.3954025,5.401711,209.0609887248508,5.295347922301497,6.626847858189591e-07,1.0317892530030598e-09,0.0,LB,1.391536365240571 VEGAMAG,0.005,0.1,0.9091275147839806 VEGAMAG,0.5376196004358391 VEGAMAG
1.16,0.775,2.88,5.078863,4.271309,3.792929,4.439969,0.4093423,5.422624,289.90319386104306,6.011370558797326,8.781647493796044e-07,1.7753214484088096e-09,0.0,LB,1.475121756883745 VEGAMAG,0.005,0.1,0.8198952666671788 VEGAMAG,0.3151173653948469 VEGAMAG
1.16,0.825,2.88,5.080335,4.388237,3.757572,4.437092,0.428141,5.433786,346.7552139341575,6.969339163289265,1.0271242905307584e-06,2.8853333795548484e-09,0.0,LB,1.5535985302419086 VEGAMAG,0.005,0.1,0.7943055717424286 VEGAMAG,0.2095204031589526 VEGAMAG
1.16,0.875,2.88,5.08251,4.503833,3.735892,4.426744,0.4435041,5.442213,386.4426040962322,8.349923565374352,1.1292263404737144e-06,4.315488861391403e-09,0.0,LB,1.6229663367099056 VEGAMAG,0.005,0.1,0.7951212832523114 VEGAMAG,0.15775426079240096 VEGAMAG
1.16,0.925,2.88,5.082252,4.627974,3.716675,4.397016,0.4714301,5.454418,424.2999689644352,11.04604987973999,1.2285278326685006e-06,5.336383098592036e-09,0.0,LB,1.7023056804370795 VEGAMAG,0.005,0.1,0.8105270904222395 VEGAMAG,0.12421972548117055 VEGAMAG
1.16,0.975,2.88,5.082369,4.801793,3.70098,3.565045,0.5064132,5.463712,456.0432163776453,622.4034624755258,1.3098332175498445e-06,7.073331299978383e-07,0.0,LB,1.7850759287880402 VEGAMAG,0.005,0.1,0.8387872794729812 VEGAMAG,0.11083568418783996 VEGAMAG
1.16,0.775,2.9,5.078714,4.271073,3.775672,4.439911,0.4175002,5.426576,315.66250600220206,6.011355332955148,9.454988392153188e-07,1.772601040928073e-09,0.0,LB,1.513926186250386 VEGAMAG,0.005,0.1,0.809073211132445 VEGAMAG,0.2661160692591624 VEGAMAG
